restaurant_id,name,rating,price,review_count,categories,primary_category,category_id,location_id,latitude,longitude
TOK-108764,Honey Toast Cafe,4.3,￥,55,"Cafes, Desserts, Burgers",Chinese,1,500,35.697791562979,139.770668077207
TOK-107781,Gyukatsu Motomura Shimbashi,4.7,￥,22,"Western Style Japanese Food, Tempura",Chinese,1,501,35.666431,139.756036
TOK-322136,IPPUDO Asakusa ROX･3G,4.6,￥,41,Ramen,Chinese,1,502,35.712436,139.793646
TOK-318893,Reissue,4.6,￥,154,"Coffee & Tea, Cafes",Chinese,1,503,35.6711780398366,139.707956580587
TOK-170609,Sukiyabashi Jiro,3.9,￥￥￥￥,91,Sushi Bars,Chinese,1,504,35.672616,139.764021
TOK-723754,POUND-YA ROPPONGI,4.6,￥￥,37,Steakhouses,Chinese,1,505,35.664558,139.732639
TOK-908291,Beer Hall LION GINZA 7chome ,3.8,￥￥,52,"Beer Bar, Western Style Japanese Food",Chinese,1,506,35.669202,139.763158
TOK-317925,Harajuku Sakuratei,4.3,￥￥,82,"Teppanyaki, Izakaya, Okonomiyaki",Chinese,1,507,35.6705928380895,139.708339349701
TOK-440354,Yabaton Tokyo Ginzaten,4.5,￥,24,"Donburi, Tonkatsu, Sukiyaki",Chinese,1,510,35.672637,139.769331
TOK-624451,東京寿司 ITAMAE SUSHI 銀座コリドー店,4.3,￥￥,19,"Sushi Bars, Seafood, Izakaya",Chinese,1,511,35.6695803,139.759328
TOK-741788,Udon Maruka,4.7,￥,54,Udon,Chinese,1,512,35.6967443,139.760153
TOK-887421,Sushi Yoshitake,4.5,￥￥￥￥,33,Sushi Bars,Chinese,1,513,35.6685368794993,139.760988442548
TOK-120416,"SUSHI TOKYO TEN, Shinjuku Newman",4.4,￥￥￥,82,"Sushi Bars, Seafood, Japanese",Japanese,3,514,35.688329,139.700503
TOK-605178,Tempura Fukamachi,4.6,￥￥￥￥,20,Tempura,Chinese,1,515,35.676444,139.770427
TOK-79297,Ichiran Atre Ueno Yamashitaguchi,4.1,￥,69,Ramen,Chinese,1,516,35.712421,139.775218
TOK-402864,Nabezo Asakusa Kaminarimon,4.6,￥￥,21,"Sukiyaki, Hot Pot",Chinese,1,517,35.710801,139.794985
TOK-426618,Abura Soba Tōkyō Aburagumi Sōhonten ,4.8,￥,71,"Ramen, Soba, Noodles",Chinese,1,518,35.676426,139.7365388
TOK-360411,Gyūkatsu Motomura Shibuya,4.7,￥￥,148,"Tempura, Western Style Japanese Food",Chinese,1,519,35.656943,139.70397
TOK-722325,Roast Beef Ohno Akihabara,4.4,￥,43,"Western Style Japanese Food, Steakhouses, Canteen",Chinese,1,520,35.698459,139.770606
TOK-446548,Tempura Kondō,4.4,￥￥￥￥,19,Tempura,Chinese,1,521,35.6711134147684,139.763060245893
TOK-439660,Pizza Studio Tamaki,4.4,￥￥,40,"Italian, Pizza",Italian,6,522,35.655649,139.744368
TOK-603834,TEMPURA TENDON TENYA Ginza,4.5,￥,33,"Tempura, Donburi, Soba",Chinese,1,523,35.671873,139.768251
TOK-371351,ICHIRAN Harajuku,4.5,￥,85,Ramen,Chinese,1,527,35.667882,139.705215
TOK-282977,STARBUCKS COFFEE Reserve® Store Ginza Maronier Dori ,4.4,￥,30,"Coffee & Tea, Cafes",Chinese,1,528,35.672292,139.767615
TOK-990171,Ginza Sushiko Marunouchi Building,4.8,￥￥￥,12,Sushi Bars,Chinese,1,529,35.681097585635,139.763630072857
TOK-15182,Kaikaya,4.3,￥￥,83,"Seafood, Japanese",Japanese,3,530,35.656747,139.694173
TOK-794363,一蘭 六本木店,4.5,￥,68,Ramen,Chinese,1,533,35.664171,139.731482
TOK-897310,Nabezo Shibuya Center Gai,4.5,￥￥,89,"Hot Pot, Buffets",Chinese,1,534,35.661307,139.6975
TOK-366904,DOWNTOWN B's,4.8,￥,28,Indian,Chinese,1,535,35.665048,139.736648
TOK-637349,Afuri Ebisu,4.4,￥,149,Ramen,Chinese,1,536,35.648317,139.710867
TOK-450501,Umegaoka Sushinomidori Sōhonten Shibuya,4.4,￥￥,158,Sushi Bars,Chinese,1,537,35.658344,139.698986
TOK-152441,Kaitensushi Nemuro Hanamaru Ginza,4.0,￥,41,Conveyor Belt Sushi,Chinese,1,455,35.671832,139.76225
TOK-897964,Holi Indian Restaurant,4.9,￥,11,Indian,Chinese,1,538,35.6528828084847,139.747472140723
TOK-566275,HAKATA MOTSUNABE YAMAYA Marunouchi,4.8,￥￥￥,6,"Comfort Food, Hot Pot",Chinese,1,539,35.684438,139.764496
TOK-2902,Kien,4.7,￥￥￥,13,Kaiseki,Chinese,1,540,35.6689060943716,139.73981786039
TOK-936837,Tsukiji Itadori Uogashi Senryo,4.2,￥￥,24,"Sushi Bars, Seafood",Chinese,1,541,35.6654375423276,139.769986162955
TOK-493956,Afuri Roppongi Crossing,4.4,￥,55,Ramen,Chinese,1,542,35.663626,139.732648
TOK-522552,Yona Yona Beer Works Akasaka,4.5,￥￥,18,"Brasseries, Beer, Wine & Spirits, Beer Bar",Chinese,1,449,35.6772913336518,139.737396010976
TOK-265960,Kyushu Jangara Ginza,4.5,￥,35,"Ramen, Noodles",Chinese,1,543,35.669431,139.76485
TOK-219579,Tonkatsu Maisen - Daimaru Tokyo Restarurant,4.7,￥￥,13,"Tonkatsu, Izakaya, Kaiseki",Chinese,1,437,35.68198,139.766745
TOK-511934,Nadai Tonkatsu Katsukura Shinjuku TAKASHIMAYA,4.5,￥￥,85,Tonkatsu,Chinese,1,544,35.687701,139.702121
TOK-536348,Nishiazabu Butagumi,4.4,￥￥￥,54,Tonkatsu,Chinese,1,545,35.660939,139.722114
TOK-753590,L'Effervescence,4.5,￥￥￥￥,28,French,French,2,546,35.6602104128861,139.719400496102
TOK-529491,Hakushu,4.8,￥￥￥,114,"Steakhouses, Teppanyaki",Chinese,1,547,35.6562822526991,139.700982063529
TOK-951883,MUCHO －MODERN MEXICANO－,4.1,￥￥,21,"Mexican, Bars, American",Mexican,5,477,35.678134,139.764686
TOK-643930,HENRY'S BURGER Akihabara,4.7,￥,20,"Burgers, Yakiniku",Chinese,1,548,35.70226,139.770475
TOK-847192,CAFE DE L’AMBRE,4.4,￥,37,"Cafes, Coffee & Tea",Chinese,1,549,35.667975,139.762328
TOK-29226,Sushizanmai Asakusakaminarimon,4.2,￥,37,Sushi Bars,Chinese,1,550,35.7112256125179,139.795545595344
TOK-125901,Kayaba Coffee,4.6,￥,32,Cafes,Chinese,1,552,35.7211571604165,139.770685078778
TOK-940053,Ginza TENRYU,4.3,￥￥,21,"Chinese, Noodles, Dumplings",Chinese,1,553,35.674183,139.766931
TOK-136208,Cerise,4.3,￥￥￥,12,"Cafes, Breakfast & Brunch",Chinese,1,554,35.66285,139.760968
TOK-218488,Chanko TOMOEGATA Ryogoku shop,4.3,￥￥,21,Japanese,Japanese,3,555,35.6946898878885,139.792443749625
TOK-710084,Sushi Kanesaka Palace Hotel ,4.6,￥￥￥,12,Sushi Bars,Chinese,1,556,35.684564,139.761059
TOK-578945,RyuGin,4.1,￥￥￥￥,38,"Kaiseki, Seafood",Chinese,1,558,35.662770641341,139.728277
TOK-615404,Unitora Kurau,4.3,￥￥￥,26,"Sushi Bars, Seafood",Chinese,1,541,35.6654271091497,139.770011588399
TOK-498666,Lugdunum Bouchon Lyonnais,4.8,￥￥￥,10,French,French,2,559,35.7017737955929,139.740090677618
TOK-326926,6th by ORIENTAL HOTEL,3.8,￥￥,26,"Italian, Bars, Hotels",Italian,6,560,35.675261,139.762227
TOK-608294,Tenpura Mikawa Keyakizaka,5.0,￥￥￥￥,10,Tempura,Chinese,1,563,35.658773,139.729414
TOK-659285,Sugoi Niboshi Ramen Nagi Shinjuku Golden Gai Honkan,4.3,￥,124,Ramen,Chinese,1,564,35.693764,139.704534
TOK-865045,Tempura Shinjuku Tsunahachi Tokyo Daimaru,4.3,￥￥￥,10,Tempura,Chinese,1,437,35.6817335773429,139.769230135483
TOK-918133,Komagata Dozeu Honten,4.6,￥￥,15,"Izakaya, Hot Pot",Chinese,1,565,35.7076176725718,139.795090224833
TOK-319179,Buta Daigaku,4.5,￥,28,Tonkatsu,Chinese,1,566,35.666315,139.757003
TOK-553806,Ginza Gyuan,4.4,￥￥￥￥,55,"Steakhouses, Sukiyaki",Chinese,1,568,35.6689450990182,139.76498794801
TOK-207812,Katsuzen,4.3,￥￥￥￥,17,Tonkatsu,Chinese,1,570,35.6700740789065,139.762756146572
TOK-463869,Tatsunoya Otakibashidōri,4.7,￥,92,"Ramen, Noodles",Chinese,1,571,35.696047764812,139.698399721994
TOK-343115,Sushi Bar Yasuda,4.4,￥￥￥￥,96,Sushi Bars,Chinese,1,572,35.665927,139.720409
TOK-741696,Aoyama Flower Market Tea House Akasaka Biz Tower,4.5,￥,24,Cafes,Chinese,1,574,35.672821,139.736542
TOK-403270,Asakusa Kagetsudō Honten,4.6,￥,79,"Bakeries, Desserts",Chinese,1,575,35.714631,139.795172
TOK-122991,Tempura Shinjuku Tsunahachi Ginza,4.7,￥￥￥,12,"Tempura, Izakaya",Chinese,1,576,35.671936,139.766265
TOK-287008,TAKAZAWA,5.0,￥￥￥,7,Asian Fusion,Chinese,1,579,35.673758,139.738574
TOK-419485,Tendon Kanekoya Akasaka,4.2,￥,29,"Tempura, Donburi",Chinese,1,581,35.671366,139.741
TOK-553547,Little Koiwai,4.6,￥,9,"Sandwiches, Pasta Shops",Chinese,1,583,35.6862532732362,139.765688858831
TOK-816960,Ginza Ukaitei,4.6,￥￥￥￥,11,"Teppanyaki, Seafood, Steakhouses",Chinese,1,584,35.6680969236424,139.767319173709
TOK-849468,YAKINIKU LIKE Akihabara Denkigai,4.8,￥,12,"Yakiniku, Horumon, Canteen",Chinese,1,585,35.7009506225586,139.769607543945
TOK-483435,Piacere,4.2,￥￥￥￥,9,Italian,Italian,6,586,35.6825510402671,139.769343851827
TOK-910988,Arossa Ginza,4.8,￥￥￥,6,"Wine Bars, Gastropubs, Meat Shops",Chinese,1,587,35.6739889,139.766406
TOK-276869,Sense,4.8,￥￥￥,8,Cantonese,Chinese,1,441,35.686818,139.7724942
TOK-281024,Yakiniku USHIGORO Ginza,4.4,￥￥￥￥,13,"Yakiniku, Horumon",Chinese,1,589,35.674538,139.767723
TOK-404712,Tempura Meshi Kaneko Hannosuke,4.7,￥,14,"Tempura, Canteen, Cafeteria",Chinese,1,590,35.686328,139.775701
TOK-934255,The Great Burger,4.2,￥,54,"Burgers, Cafes, Patisserie/Cake Shop",Chinese,1,591,35.666249,139.704656
TOK-707656,KIKUNOI Akasaka,4.6,￥￥￥￥,12,Kaiseki,Chinese,1,592,35.6699205487001,139.734084971381
TOK-470427,Gonpachi Nishi-Azabu,3.9,￥￥,77,"Yakitori, Izakaya, Soba",Chinese,1,593,35.6602253,139.7235128
TOK-616857,AIN SOPH. Ripple,4.6,￥,58,"Vegan, Burgers, Cafes",Chinese,1,595,35.697847,139.700727
TOK-143100,Manten Sushi,4.1,￥￥,19,Sushi Bars,Chinese,1,596,35.6870105462973,139.774491531768
TOK-533518,Shinjuku Kappō Nakajima,4.4,￥,76,Kaiseki,Chinese,1,597,35.690197,139.703937
TOK-233411,Masuya Shiba Daimon,4.3,￥,16,"Izakaya, Oden",Chinese,1,598,35.6568491843983,139.752714753396
TOK-556184,Uogashi Nihon Ichi Shinjuku Nishiguchi,4.7,￥,154,"Sushi Bars, Japanese",Japanese,3,600,35.6899698,139.6972898
TOK-59947,Ikinari Steak Ginza 6 Chome,4.4,￥￥,16,Steakhouses,Chinese,1,601,35.6711677,139.7612247
TOK-300533,at-home cafe Main Branch - Maid Cafe,3.7,￥￥,62,Themed Cafes,Chinese,1,602,35.699566,139.77073
TOK-314607,CAT CAFE MOCHA Akihabara,4.1,￥,29,Themed Cafes,Chinese,1,603,35.701315,139.771816
TOK-507486,KYUSHU JANGARA Omotesando 2F,4.5,￥,88,Ramen,Chinese,1,604,35.669765,139.703557
TOK-506434,Menya Shichisai Hatchōbori,4.4,￥,19,Ramen,Chinese,1,605,35.6772053394806,139.776279330254
TOK-888439,Bifteck Kawamura Ginza,4.0,￥￥￥￥,15,"Teppanyaki, Steakhouses",Chinese,1,606,35.671365,139.762313
TOK-493844,Torigin Ginza Honten,3.6,￥￥,33,"Yakitori, Izakaya",Chinese,1,607,35.6712995174847,139.763526865852
TOK-968873,Cafe Stylo,4.6,￥￥,7,"Cafes, Western Style Japanese Food",Chinese,1,609,35.6730207722965,139.767330173541
TOK-400124,LAVAROCK,3.8,￥￥,17,"Bistros, Bars, American",Chinese,1,610,35.6762415,139.7706974
TOK-216427,Tsukiji Sushi Nagomi GRANSTA Marunouchi,4.2,￥￥,9,"Sushi Bars, Unagi",Chinese,1,437,35.682709,139.766616
TOK-998977,Gyukatsu Motomura Shibuya,4.8,￥,74,"Western Style Japanese Food, Tempura",Chinese,1,612,35.659644,139.704086
TOK-359435,Asakusa Nadai Ramen Yoroiya,4.4,￥,37,"Ramen, Dumplings, Noodles",Chinese,1,613,35.712741,139.796777
TOK-648731,Shinamenhashigo,4.6,￥,17,"Ramen, Chinese",Chinese,1,614,35.6580696105957,139.751403808594
TOK-73293,Yakiniku Aburiya Musashi,4.2,￥￥,18,"Korean, Yakiniku, Horumon",Korean,7,615,35.670931,139.760296
TOK-402595,Yamachan Ginza,4.7,￥,12,Ramen,Chinese,1,616,35.6704100265969,139.768421209056
TOK-347240,Aoyama Flower Market Teahouse Minami Aoyama Honten,4.5,￥￥,62,"Cafes, Tea Rooms",Chinese,1,617,35.66486,139.712836
TOK-275994,Nishiazabu Gogyou,4.4,￥￥,30,Ramen,Chinese,1,618,35.6620214550768,139.724420831668
TOK-669301,Tir na nog,4.3,￥￥,31,"Cocktail Bars, Lounges",Chinese,1,620,35.670291,139.765621
TOK-596455,Ant 'n Bee Roppongi,4.6,￥￥,26,"Pubs, Beer Bar",Chinese,1,621,35.66272,139.733026
TOK-921609,Ichiran Shinjuku Chuo Higashiguchi,4.6,￥,548,Ramen,Japanese,3,622,35.69053,139.7027647
TOK-484257,Shutoku 2nd,5.0,￥￥,8,"Sushi Bars, Seafood, Unagi",Japanese,3,623,35.664606,139.771138
TOK-620107,BARBACOA CLASSICO Marunouchi,4.7,￥￥￥,9,"Brazilian, Barbeque",Japanese,3,567,35.682425,139.763998
TOK-762561,L'ATELIER de Joël Robuchon,4.1,￥￥￥,49,"French, Bistros, Desserts",French,2,624,35.660112,139.729383
TOK-429713,Ginza Sushi-Ko Honten,4.7,￥￥￥￥,32,Sushi Bars,Japanese,3,625,35.671341,139.761141
TOK-459701,TenIchi Ginza,4.7,￥￥￥￥,12,Tempura,Japanese,3,627,35.6709073100082,139.762437528966
TOK-92706,Ginza Manneken,4.3,￥,49,"Desserts, Waffles, Belgian",Japanese,3,628,35.671369,139.764536
TOK-581773,La Bonne Table,5.0,￥￥￥,5,French,French,2,629,35.6869163707732,139.774867361692
TOK-106785,CENTRE THE BAKERY,4.4,￥,31,"Bakeries, Cafes, Sandwiches",Japanese,3,630,35.675597,139.76653
TOK-277478,Fūryū Okonomiyaki Sometarō,4.7,￥,99,"Okonomiyaki, Soba",Japanese,3,631,35.71195,139.790924
TOK-395608,Naniwa Hitokuchi Gyōza Chao Chao Yūrakuchō,5.0,￥,9,"Dumplings, Izakaya",Japanese,3,632,35.672897308348,139.760359291801
TOK-130372,Chaya Macrobiotics Royal Park Hotel The Shiodome,4.4,￥,17,"Cafes, Vegetarian, Delis",Korean,7,633,35.6641954,139.7605401
TOK-587349,KOHIKAN Asakusa,4.9,￥,15,"Coffee & Tea, Cafes",Korean,7,634,35.711332,139.793942
TOK-965097,Curry House CoCo Ichibanya Shinjuku Nishiguchi,4.4,￥,111,Japanese Curry,Korean,7,635,35.6931863073738,139.699341000702
TOK-776364,Tonkatsu Maisen Shibuya Hikarie,4.6,￥￥,41,"Tonkatsu, Izakaya, Kaiseki",Korean,7,636,35.659051,139.703674
TOK-145758,Eggcellent,4.1,￥,117,"American, Breakfast & Brunch, Cafes",Korean,7,624,35.659882,139.729872
TOK-694289,Hainan Jeefan Shokudo Azabu Shop,4.8,￥￥￥,10,"Singaporean, Wine Bars, Izakaya",Korean,7,637,35.658151,139.732005
TOK-123028,Cicada,4.4,￥￥￥,35,"Wine Bars, Mediterranean, Spanish",Spanish,4,638,35.662933,139.7125859
TOK-942665,Kitchen Nankai Jimbocho,4.6,￥,13,"Western Style Japanese Food, Japanese Curry",Korean,7,640,35.6955194,139.7591559
TOK-489613,Bar Starman,4.8,￥￥,16,Cocktail Bars,Korean,7,641,35.6629780149479,139.734340530744
TOK-949291,MENYA MUSASHI Bujin,4.5,￥,17,"Ramen, Japanese Curry, Noodles",Korean,7,642,35.69859,139.775833
TOK-697327,Gen Yamamoto,4.6,￥￥￥,38,Bars,Italian,6,643,35.6565253174301,139.734311651084
TOK-251876,Karashibi Miso Rāmen KIKANBO Kanda Honten,4.5,￥,21,"Ramen, Noodles",Italian,6,644,35.693846664578,139.77234659758
TOK-111434,THE APOLLO TOKYU PLAZA GINZA,4.0,￥￥￥,22,"Greek, Mediterranean",Mexican,5,455,35.6725000104692,139.762719
TOK-612186,LADUREE Salon de the Ginza MITSUKOSHI,4.3,￥￥￥,26,"Cafes, Patisserie/Cake Shop, Macarons",Vietnamese,8,645,35.671355,139.765435
PAR-161567,Le Comptoir de la Gastronomie,4.5,€€,1401,French,French,2,646,48.8645157999652,2.34540185646608
PAR-373428,L'Avant Comptoir,4.4,€€,700,"Tapas Bars, Wine Bars",Chinese,1,647,48.85202,2.3388
PAR-109355,Angelina,4.0,€€€,1682,"Breakfast & Brunch, Tea Rooms, Patisserie/Cake Shop",Chinese,1,648,48.865092,2.328464
PAR-140433,Le Temps des Cerises,4.4,€€€,391,"French, Bistros, Cafes",French,2,649,48.852569,2.364184
PAR-242701,L'As du Fallafel,4.3,€€,2101,"Kosher, Sandwiches, Falafel",Chinese,1,650,48.857498,2.35908
PAR-900058,Guy Savoy,4.6,€€€€,99,French,French,2,651,48.857,2.3386999
PAR-654316,Frenchie,4.4,€€€€,260,"French, Modern European",French,2,652,48.867754322367,2.3477420774331
PAR-485675,Chez Fernand,4.4,€€€,264,French,French,2,654,48.85461,2.33954
PAR-516483,L'Atelier de Joël Robuchon,4.1,€€€€,427,"French, Modern European",French,2,655,48.8568107229545,2.32785068883627
PAR-425861,Chez Janou,4.1,€€,653,"Bistros, Provencal",Chinese,1,656,48.8566952430158,2.36717752386277
PAR-265494,Septime,4.3,€€€€,165,Modern European,Chinese,1,657,48.85355,2.380665
PAR-732463,Ober Mamma,4.3,€€,334,"Pizza, Italian, Cocktail Bars",Italian,6,658,48.86446,2.37018
PAR-849911,L'Arpège,4.0,€€€€,245,French,French,2,659,48.855753,2.316982
PAR-786048,Le Colimaçon,4.3,€€€,167,"French, Bistros, Steakhouses",French,2,660,48.8580235883243,2.35806396197131
PAR-402149,Le Fumoir,3.8,€€€,330,"Lounges, Modern European",Chinese,1,661,48.8604,2.34055
PAR-710655,La Régalade,4.5,€€€,110,French,French,2,662,48.8616441182389,2.34201570904084
PAR-21445,Le Petit Cler,4.2,€€,436,Bistros,Chinese,1,663,48.85743,2.30604
PAR-216228,Le Comptoir,3.8,€€€,463,Bistros,Chinese,1,664,48.851945700766,2.338757487651
PAR-541026,L'Ami Jean,4.2,€€€€,267,"French, Basque",French,2,665,48.86018,2.30594
PAR-357063,Les Philosophes,3.9,€€,385,Bistros,Chinese,1,666,48.857332,2.357493
PAR-13312,Au Père Louis,4.0,€€,278,"Wine Bars, French",French,2,667,48.848966,2.340349
PAR-525215,Le Calife,4.3,€€€€,122,French,French,2,668,48.8583205,2.3346584
PAR-25240,Pain Vin Fromages,4.4,€€,280,Fondue,Chinese,1,669,48.860525,2.354439
PAR-633183,Bouillon Chartier,3.4,€€,1112,French,French,2,670,48.87194,2.34317
PAR-420868,Monsieur Bleu,3.9,€€€€,225,"French, Breakfast & Brunch",French,2,672,48.863716,2.296757
PAR-253712,Sacrée Fleur,4.6,€€€,113,French,French,2,673,48.88758,2.3479199
PAR-989861,Gambino,4.3,€€,265,Italian,Italian,6,674,48.86736,2.33298
PAR-300095,Kei,4.7,€€€€,40,French,French,2,675,48.864366,2.342079
PAR-866345,Le Relais de l'Entrecôte,4.1,€€€,572,Steakhouses,Chinese,1,676,48.85469,2.3329
PAR-953278,Chez Mademoiselle,4.5,€€€,127,French,French,2,677,48.85432,2.35979
PAR-91377,ASPIC,5.0,€€€€,32,French,French,2,678,48.87918,2.34367
PAR-472132,Ellsworth,4.3,€€€,126,"Wine Bars, French",French,2,679,48.86558,2.33689
PAR-932957,Café de Mars,4.5,€€,140,"French, Mediterranean, Asian Fusion",French,2,681,48.85731,2.30205
PAR-885723,Le Bistrot des Campagnes,4.6,€€,143,Bistros,Chinese,1,682,48.84096,2.3307
PAR-190473,Le Bistrot des Vosges,4.3,€€,93,Bistros,Chinese,1,683,48.8557424,2.368231
PAR-384423,Le Jules Verne,4.3,€€€€,85,French,French,2,684,48.8583600000432,2.29599999988013
PAR-451215,Auberge Nicolas Flamel,4.3,€€€€,114,French,French,2,685,48.86364,2.35289
PAR-529930,Pierre Sang,4.4,€€€,170,"French, Korean",French,2,686,48.86461,2.37233
PAR-337115,Le Bosquet,4.0,€€,210,"Bars, Brasseries",Chinese,1,687,48.8560807716799,2.30452508354831
PAR-406843,Santa Carne,4.3,€€€,72,"Argentine, Steakhouses, Barbeque",Chinese,1,688,48.854727,2.369435
PAR-562902,Le Bistro Marbeuf,4.0,€€€,179,"French, Lyonnais",French,2,689,48.86852,2.3035
PAR-546850,Le Basilic,4.2,€€,181,French,French,2,690,48.886,2.33428
PAR-316674,Le Relais de l’Entrecôte,4.0,€€€,609,Steakhouses,Chinese,1,691,48.86808,2.30295
PAR-996687,Bistrot Richelieu,4.2,€€€,234,"French, Breakfast & Brunch",French,2,692,48.866218,2.337011
PAR-471742,Poulette,4.3,€€€,73,French,French,2,693,48.8634,2.35068
PAR-268848,Pizzeria Popolare,4.2,€€,142,"Pizza, Napoletana",Chinese,1,694,48.8680722322197,2.34312847113928
PAR-787465,Au Bon Accueil,4.5,€€€,92,French,French,2,695,48.8596099,2.2993434
PAR-679469,Les Petites Bouchées,4.5,€€,76,"Tapas Bars, Gastropubs",Chinese,1,696,48.855682,2.360767
PAR-403250,Pavillon Ledoyen,4.2,€€€€,79,French,French,2,697,48.8661071818398,2.31645151287496
PAR-656169,Holybelly,4.7,€€,318,"Breakfast & Brunch, Coffee & Tea",Chinese,1,698,48.871022,2.359819
PAR-40198,Ze Kitchen Galerie,4.2,€€€€,214,"French, Pan Asian",French,2,699,48.85502,2.3412099
PAR-514398,Au Pied de Cochon,3.3,€€€,422,"Seafood, Brasseries",Chinese,1,700,48.863719,2.343711
PAR-157459,Ladurée,4.0,€€,1654,"Macarons, Tea Rooms",Chinese,1,701,48.870838,2.303188
PAR-989725,Galette Café,4.6,€€,114,Creperies,Chinese,1,702,48.85643,2.33153
PAR-924048,Baroche,4.2,€€,234,Brasseries,Chinese,1,703,48.871315,2.307362
PAR-167186,Holybelly 19,4.4,€€,311,"Breakfast & Brunch, Cafes, Desserts",Chinese,1,704,48.87213,2.36078
PAR-234465,Tour d'Argent,3.9,€€€€,163,French,French,2,705,48.8499101,2.3551019
PAR-26336,Le Potager du Père Thierry,4.6,€€,499,French,French,2,706,48.884476,2.341335
PAR-197481,Pirouette,4.1,€€€,83,French,French,2,707,48.8629559992863,2.34797019441669
PAR-714049,Claus - La Table du Petit-Déjeuner,4.2,€€€,258,"Breakfast & Brunch, Cafes",Chinese,1,708,48.86246,2.34053
PAR-814440,Restaurant de la Tour,4.8,€€€,68,French,French,2,709,48.85439,2.29505
PAR-937268,Bistrotters,4.6,€€€,80,"French, Modern European",French,2,710,48.83304,2.31498
PAR-265564,Le Procope,3.5,€€€,390,"French, Seafood",French,2,711,48.853039868867,2.33873112110052
PAR-777828,La Boîte aux Lettres,4.8,€€€,60,French,French,2,712,48.8868300540186,2.3381794989109
PAR-778278,Les Fils à Maman,4.0,€€,251,French,French,2,713,48.873498,2.343626
PAR-693573,L'Ardoise,4.1,€€€,207,French,French,2,714,48.86617,2.32709
PAR-189895,Restaurant le Meurice Alain Ducasse,4.2,€€€€,96,French,French,2,715,48.86516,2.32807
PAR-827386,L'Alsacien,4.7,€€,69,"Beer Bar, Wine Bars, Alsatian",Chinese,1,716,48.8582259709568,2.35042658065285
PAR-601573,La Maison de la Truffe,4.3,€€€€,110,French,French,2,717,48.87074,2.3239899
PAR-810118,L'Aller Retour,4.3,€€€,87,"Wine Bars, Steakhouses",Chinese,1,718,48.865353,2.363151
PAR-698899,Neige d'Eté,4.9,€€€€,34,French,French,2,719,48.8453598,2.2990401
PAR-159010,Shiso Burger,4.5,€€,99,"Burgers, Asian Fusion, American",Chinese,1,720,48.85339,2.3453
PAR-898344,Le Poincaré,3.9,€€€,175,"French, Brasseries, Wine Bars",French,2,721,48.8650573,2.2865211
PAR-695656,Canard et Champagne,4.4,€€€,39,"French, Champagne Bars",French,2,722,48.87125,2.34171
PAR-829811,Candelaria,3.8,€€,359,"Mexican, Speakeasies",Mexican,5,723,48.862981,2.364033
PAR-566777,La Cave Gourmande,4.3,€€€,381,Bistros,Chinese,1,724,48.884499,2.339847
PAR-269891,Kodawari Ramen,4.3,€€,121,Ramen,Chinese,1,725,48.85467,2.33806
PAR-536246,Le Louchébem,3.8,€€€,202,Steakhouses,Chinese,1,726,48.861556,2.345424
PAR-334982,L'îlot,4.4,€€,73,Seafood,Chinese,1,727,48.8647842407227,2.36330199241638
PAR-47839,Le Café Marly,3.2,€€€,363,French,French,2,728,48.862013,2.335925
PAR-962595,Les Enfants Perdus,4.1,€€€,146,"French, Cocktail Bars",French,2,729,48.87439,2.36201
PAR-346880,Le Florimond,4.6,€€€,96,French,French,2,730,48.85529,2.30718
PAR-74041,Pedzouille,4.7,€€,26,"Bistros, Steakhouses",Chinese,1,731,48.876133,2.348528
PAR-910119,La Jacobine,4.5,€€€,394,"Tea Rooms, French",French,2,732,48.8532345157095,2.33900494873524
PAR-45551,BREIZH Café Odéon | La Crêpe Autrement,4.4,€€,96,"Creperies, Cafes",Chinese,1,733,48.851586,2.33885
PAR-9140,Ô Chateau,4.4,€€,170,"Wine Bars, French",French,2,734,48.86434,2.34405
PAR-700746,Pottoka,4.6,€€€,74,French,French,2,735,48.85827,2.30254
PAR-969512,L'Entente,4.5,€€,35,"British, Modern European",Chinese,1,736,48.869145,2.335391
PAR-836836,Sourire,4.6,€€€,36,"Tapas Bars, French",French,2,737,48.851109,2.347656
PAR-11600,Jean Imbert au Plaza Athénée,4.2,€€€€,102,French,French,2,580,48.86617094,2.30441719
PAR-769046,Juste,4.6,€€,36,Seafood,Chinese,1,739,48.874968,2.338507
PAR-953126,Il Sorrentino,4.2,€€€,88,Italian,Italian,6,740,48.8598,2.30044
PAR-717697,Le Porte Pot,4.3,€€,138,"Wine Bars, Bistros",Chinese,1,741,48.85134,2.34452
PAR-971360,Takara,4.5,€€€€,64,Japanese,Japanese,3,742,48.864977,2.335903
PAR-316493,Waly-Fay,4.1,€€€,99,African,Chinese,1,743,48.854577902096,2.3816630237536
PAR-690148,La Closerie des Lilas,4.0,€€€,154,"Brasseries, Bars",Chinese,1,744,48.8397,2.33655
PAR-433719,Frenchie Bar à Vins ,4.6,€€,152,"Wine Bars, Wine Tasting Room",Chinese,1,745,48.8678119,2.3479551
PAR-634489,Pizzeria Babalou,4.5,€€,183,"Italian, Pizza",Italian,6,746,48.886483,2.344328
PAR-888381,Restaurant Georgette,4.6,€€€,41,"Brasseries, Modern European, French",French,2,747,48.847323186089,2.32983749359846
